fromLib,toLib,ruleCount,isPossible,isConfirmed,fromLibHomepageURL,toLibHomepageURL,fromLibDescription,toLibDescription,fromLibRepositoryURL,toLibRepositoryURL,fromLibRepositoryDescription,toLibRepositoryDescription
org.jdom:jdom,net.sf.kxml:kxml2,0,TRUE,FALSE,http://www.jdom.org,http://kxml.sourceforge.net/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ","kXML is a small XML pull parser, specially designed for constrained environments such as Applets, Personal Java or MIDP devices. In contrast to kXML 1, kXML 2 is based on the common XML pull API.",https://github.com/hunterhacker/jdom,http://kxml.cvs.sourceforge.net/viewvc/kxml/kxml2/,Java manipulation of XML made easy,
org.jdom:jdom,net.sf.saxon:saxon,0,TRUE,FALSE,http://www.jdom.org,," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",,https://github.com/hunterhacker/jdom,,Java manipulation of XML made easy,
org.jdom:jdom,net.sourceforge.saxon:saxon,0,TRUE,FALSE,http://www.jdom.org,http://saxon.sourceforge.net/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ","Saxon a complete and conformant implementation of the XSLT 2.0, XQuery 1.0, and XPath 2.0 Recommendations published on 23 January 2007 by W3C",https://github.com/hunterhacker/jdom,scm:svn:http://saxon.svn.sourceforge.net/viewvc/saxon/tags/9.1.0.8,Java manipulation of XML made easy,
org.jdom:jdom,org.ogce:xpp3,0,TRUE,FALSE,http://www.jdom.org,http://www.extreme.indiana.edu/xpp/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ","XML Pull parser library developed by Extreme Computing Lab, Indiana University",https://github.com/hunterhacker/jdom,scm:svn:http://svn.code.sf.net/p/ogce/svn/extreme-repos/xmlpullparser3/tags/xpp3-1.1.6,Java manipulation of XML made easy,
org.jdom:jdom,org.simpleframework:simple-xml,0,TRUE,FALSE,http://www.jdom.org,http://simple.sourceforge.net," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",Simple is a high performance XML serialization and configuration framework for Java,https://github.com/hunterhacker/jdom,http://simple.svn.sourceforge.net/viewvc/simple/tags/simple-xml-2.7.1,Java manipulation of XML made easy,
org.jdom:jdom,saxon:saxon,0,TRUE,FALSE,http://www.jdom.org,," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",,https://github.com/hunterhacker/jdom,,Java manipulation of XML made easy,
org.jdom:jdom,woodstox:wstx-asl,0,TRUE,FALSE,http://www.jdom.org,," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",,https://github.com/hunterhacker/jdom,,Java manipulation of XML made easy,
org.jdom:jdom,xerces:xerces,0,TRUE,FALSE,http://www.jdom.org,," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",,https://github.com/hunterhacker/jdom,,Java manipulation of XML made easy,
org.jdom:jdom,xerces:xmlParserAPIs,0,TRUE,FALSE,http://www.jdom.org,," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",,https://github.com/hunterhacker/jdom,,Java manipulation of XML made easy,
org.jdom:jdom,xml-apis:xmlParserAPIs,0,TRUE,FALSE,http://www.jdom.org,," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",,https://github.com/hunterhacker/jdom,,Java manipulation of XML made easy,
org.jdom:jdom,xpp3:xpp3,0,TRUE,FALSE,http://www.jdom.org,http://www.extreme.indiana.edu/xgws/xsoap/xpp/mxp1/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",MXP1 is a stable XmlPull parsing engine that is based on ideas from XPP and in particular XPP2 but completely revised and rewritten to take the best advantage of latest JIT JVMs such as Hotspot in JDK 1.4+.,https://github.com/hunterhacker/jdom,,Java manipulation of XML made easy,
org.jdom:jdom2,dom4j:dom4j,1,TRUE,FALSE,http://www.jdom.org,https://dom4j.github.io," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",flexible XML framework for Java,https://github.com/hunterhacker/jdom,https://github.com/dom4j/dom4j,Java manipulation of XML made easy,flexible XML framework for Java
org.jdom:jdom2,be.cyberelf.nanoxml:nanoxml,0,TRUE,FALSE,http://www.jdom.org,http://nanoxml.cyberelf.be/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",The standard parser for Java.,https://github.com/hunterhacker/jdom,http://nanoxml.cyberelf.be/download.html,Java manipulation of XML made easy,
org.jdom:jdom2,com.megginson.sax:xml-writer,0,TRUE,FALSE,http://www.jdom.org,http://www.megginson.com/Software," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",XML Writer for SAX parsers.,https://github.com/hunterhacker/jdom,,Java manipulation of XML made easy,
org.jdom:jdom2,jaxen:jaxen,0,TRUE,FALSE,http://www.jdom.org,http://www.cafeconleche.org/jaxen," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",Jaxen is a universal XPath engine for Java.,https://github.com/hunterhacker/jdom,https://github.com/jaxen-xpath/jaxen,Java manipulation of XML made easy,The Jaxen XPath Engine for Java
org.jdom:jdom2,kxml2:kxml2,0,TRUE,FALSE,http://www.jdom.org,," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",,https://github.com/hunterhacker/jdom,,Java manipulation of XML made easy,
org.jdom:jdom2,net.java.dev.stax-utils:stax-utils,0,TRUE,FALSE,http://www.jdom.org,http://java.net/projects/stax-utils/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",Provides a set of utility classes to integrate StAX into existing XML processing applications.,https://github.com/hunterhacker/jdom,scm:svn:https://svn.java.net/svn/stax-utils~svn/trunk/,Java manipulation of XML made easy,
org.jdom:jdom2,net.sf.kxml:kxml2,0,TRUE,FALSE,http://www.jdom.org,http://kxml.sourceforge.net/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ","kXML is a small XML pull parser, specially designed for constrained environments such as Applets, Personal Java or MIDP devices. In contrast to kXML 1, kXML 2 is based on the common XML pull API.",https://github.com/hunterhacker/jdom,http://kxml.cvs.sourceforge.net/viewvc/kxml/kxml2/,Java manipulation of XML made easy,
org.jdom:jdom2,net.sf.saxon:saxon,0,TRUE,FALSE,http://www.jdom.org,," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",,https://github.com/hunterhacker/jdom,,Java manipulation of XML made easy,
org.jdom:jdom2,net.sourceforge.saxon:saxon,0,TRUE,FALSE,http://www.jdom.org,http://saxon.sourceforge.net/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ","Saxon a complete and conformant implementation of the XSLT 2.0, XQuery 1.0, and XPath 2.0 Recommendations published on 23 January 2007 by W3C",https://github.com/hunterhacker/jdom,scm:svn:http://saxon.svn.sourceforge.net/viewvc/saxon/tags/9.1.0.8,Java manipulation of XML made easy,
org.jdom:jdom2,org.codehaus.woodstox:stax2-api,0,TRUE,FALSE,http://www.jdom.org,http://github.com/FasterXML/stax2-api," A complete, Java-based solution for accessing, manipulating, and outputting XML data ","tax2 API is an extension to basic Stax 1.0 API that adds significant new functionality, such as full-featured bi-direction validation interface and high-performance Typed Access API. ",https://github.com/hunterhacker/jdom,https://github.com/FasterXML/stax2-api,Java manipulation of XML made easy,"Extension API for Stax, Java pull-parsing API (STreaming Api for Xml)"
org.jdom:jdom2,org.codehaus.woodstox:wstx-asl,0,TRUE,FALSE,http://www.jdom.org,," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",,https://github.com/hunterhacker/jdom,,Java manipulation of XML made easy,
org.jdom:jdom2,org.dom4j:dom4j,0,TRUE,FALSE,http://www.jdom.org,http://dom4j.github.io/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",flexible XML framework for Java,https://github.com/hunterhacker/jdom,https://github.com/dom4j/dom4j,Java manipulation of XML made easy,flexible XML framework for Java
org.jdom:jdom2,org.ogce:xpp3,0,TRUE,FALSE,http://www.jdom.org,http://www.extreme.indiana.edu/xpp/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ","XML Pull parser library developed by Extreme Computing Lab, Indiana University",https://github.com/hunterhacker/jdom,scm:svn:http://svn.code.sf.net/p/ogce/svn/extreme-repos/xmlpullparser3/tags/xpp3-1.1.6,Java manipulation of XML made easy,
org.jdom:jdom2,org.opensaml:xmltooling,0,TRUE,FALSE,http://www.jdom.org,http://opensaml.org/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ", XMLTooling-J is a low-level library that may be used to construct libraries that allow developers to work with XML in a Java beans manner. ,https://github.com/hunterhacker/jdom,http://svn.middleware.georgetown.edu/view/?root=java-opensaml2,Java manipulation of XML made easy,
org.jdom:jdom2,org.simpleframework:simple-xml,0,TRUE,FALSE,http://www.jdom.org,http://simple.sourceforge.net," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",Simple is a high performance XML serialization and configuration framework for Java,https://github.com/hunterhacker/jdom,http://simple.svn.sourceforge.net/viewvc/simple/tags/simple-xml-2.7.1,Java manipulation of XML made easy,
org.jdom:jdom2,saxon:saxon,0,TRUE,FALSE,http://www.jdom.org,," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",,https://github.com/hunterhacker/jdom,,Java manipulation of XML made easy,
org.jdom:jdom2,woodstox:wstx-asl,0,TRUE,FALSE,http://www.jdom.org,," A complete, Java-based solution for accessing, manipulating, and outputting XML data ",,https://github.com/hunterhacker/jdom,,Java manipulation of XML made easy,
org.jdom:jdom2,xalan:xalan,0,TRUE,FALSE,http://www.jdom.org,http://xml.apache.org/xalan-j/," A complete, Java-based solution for accessing, manipulating, and outputting XML data ","Xalan-Java is an XSLT processor for transforming XML documents into HTML,     text, or other XML document types. It implements XSL Transformations (XSLT)     Version 1.0 and XML Path Language (XPath) Version 1.0 and can be used from     the command line, in an applet or a servlet, or as a module in other program.",https://github.com/hunterhacker/jdom,scm:svn:http://svn.apache.org/repos/asf/maven/pom/tags/apache-4/xalan,Java manipulation of XML made easy,
